Datum,Uur,humidity_relative,cloudiness,temp,pressure,kwh,Opkomst,Op ware middag,Ondergang
2024-02-16,12,95.60000000000001,7.5,11.225,1015.9250000000001,0.32150000000001455,474,777,1080
2024-02-16,13,92.0,3.5,11.875,1016.7,0.4115999999999076,474,777,1080
2024-02-16,14,88.46666666666665,4.5,12.25,1017.35,0.6707999999994172,474,777,1080
2024-02-16,15,85.56666666666666,2.5,12.475,1018.075,0.6404999999999745,474,777,1080
2024-02-16,16,87.66666666666667,2.0,11.625,1018.975,0.3834000000006199,474,777,1080
2024-02-16,17,86.96666666666665,1.5,11.05,1019.975,0.10289999999940846,474,777,1080
2024-02-16,18,86.13333333333333,3.0,10.75,1021.1,0.0,474,777,1080
2024-02-16,19,87.89999999999999,8.0,10.325,1022.15,0.0,474,777,1080
2024-02-16,20,88.86666666666667,8.0,10.25,1022.95,0.0,474,777,1080
2024-02-16,21,88.83333333333333,6.0,9.9,1023.875,0.0,474,777,1080
2024-02-16,22,90.3,8.0,9.65,1024.625,0.0,474,777,1080
2024-02-16,23,91.43333333333334,8.0,9.4,1025.25,0.0,474,777,1080
2024-02-17,0,92.23333333333333,7.5,9.075,1026.0,0.0,472,777,1082
2024-02-17,1,92.89999999999999,8.0,8.675,1026.65,0.0,472,777,1082
2024-02-17,2,92.36666666666667,8.0,8.5,1027.175,0.0,472,777,1082
2024-02-17,3,91.5,8.0,8.375,1027.775,0.0,472,777,1082
2024-02-17,4,90.06666666666666,8.0,8.575,1028.2,0.0,472,777,1082
2024-02-17,5,89.7,8.0,8.775,1028.875,0.0,472,777,1082
2024-02-17,6,90.46666666666665,8.0,8.4,1029.6,0.0,472,777,1082
2024-02-17,7,91.13333333333333,7.5,8.375,1030.45,0.0,472,777,1082
2024-02-17,8,91.86666666666667,7.5,8.4,1031.25,0.00800000000072032,472,777,1082
2024-02-17,9,90.56666666666666,6.5,9.0,1031.8,0.1400999999996202,472,777,1082
2024-02-17,10,86.3,6.0,10.625,1032.15,0.5094999999996617,472,777,1082
2024-02-17,11,80.26666666666667,5.5,11.95,1032.8,1.0466000000005806,472,777,1082
2024-02-17,12,73.10000000000001,3.5,12.925,1032.9,1.7127999999997883,472,777,1082
2024-02-17,13,68.13333333333334,7.0,13.075,1032.775,1.0029999999997017,472,777,1082
2024-02-17,14,69.5,7.5,12.6,1032.75,0.3162999999999556,472,777,1082
2024-02-17,15,72.83333333333333,7.5,12.225,1032.775,0.13760000000002037,472,777,1082
2024-02-17,16,76.13333333333333,8.0,12.05,1032.875,0.06590000000051077,472,777,1082
2024-02-17,17,81.89999999999999,7.5,11.6,1032.8,0.002100000000154978,472,777,1082
2024-02-17,18,86.93333333333334,7.5,11.35,1033.0,0.0,472,777,1082
2024-02-17,19,89.0,4.5,11.175,1033.0,0.0,472,777,1082
2024-02-17,20,90.10000000000001,7.5,10.975,1032.975,0.0,472,777,1082
2024-02-17,21,89.8,6.0,10.65,1032.65,0.0,472,777,1082
2024-02-17,22,88.39999999999999,7.5,10.85,1032.225,0.0,472,777,1082
2024-02-17,23,86.13333333333333,7.0,11.025,1031.875,0.0,472,777,1082
2024-02-18,0,82.73333333333333,4.0,11.025,1031.55,0.0,470,777,1084
2024-02-18,1,80.10000000000001,4.0,10.975,1031.125,0.0,470,777,1084
2024-02-18,2,79.66666666666667,6.0,10.675,1030.625,0.0,470,777,1084
2024-02-18,3,80.33333333333333,8.0,10.2,1029.825,0.0,470,777,1084
2024-02-18,4,82.7,8.0,9.825,1028.85,0.0,470,777,1084
2024-02-18,5,84.89999999999999,8.0,9.6,1027.925,0.0,470,777,1084
2024-02-18,6,85.89999999999999,8.0,9.45,1027.2,0.0,470,777,1084
2024-02-18,7,84.83333333333333,8.0,9.1,1026.275,0.0,470,777,1084
2024-02-18,8,88.60000000000001,8.0,8.8,1025.5,0.0,470,777,1084
2024-02-18,9,89.43333333333334,8.0,8.975,1024.775,0.01989999999932479,470,777,1084
2024-02-18,10,93.43333333333334,8.0,8.95,1023.9000000000001,0.043100000000322325,470,777,1084
2024-02-18,11,93.7,8.0,9.5,1022.925,0.05089999999972861,470,777,1084
2024-02-18,12,92.96666666666665,7.5,10.575,1022.825,0.061599999999998545,470,777,1084
2024-02-18,13,93.89999999999999,8.0,11.025,1023.075,0.06750000000056389,470,777,1084
2024-02-18,14,95.26666666666667,7.5,11.35,1023.6,0.07659999999941647,470,777,1084
2024-02-18,15,94.16666666666667,6.0,11.425,1023.7249999999999,0.13880000000062864,470,777,1084
2024-02-18,16,94.03333333333335,4.0,11.175,1024.25,0.11659999999938009,470,777,1084
2024-02-18,17,95.2,6.5,11.05,1024.75,0.02050000000053842,470,777,1084
2024-02-18,18,95.26666666666667,6.5,10.925,1025.5,0.0,470,777,1084
2024-02-18,19,95.39999999999999,6.5,10.75,1026.375,0.0,470,777,1084
2024-02-18,20,93.13333333333333,3.5,10.3,1026.875,0.0,470,777,1084
2024-02-18,21,93.13333333333333,7.0,9.975,1027.875,0.0,470,777,1084
2024-02-18,22,94.43333333333334,2.5,9.7,1028.6,0.0,470,777,1084
2024-02-18,23,95.0,0.0,9.35,1029.1,0.0,470,777,1084
2024-02-19,0,95.53333333333335,4.5,9.1,1029.55,0.0,468,776,1085
2024-02-19,1,95.5,2.5,8.825,1029.625,0.0,468,776,1085
2024-02-19,2,95.53333333333335,0.5,8.450000000000001,1029.75,0.0,468,776,1085
2024-02-19,3,96.26666666666667,1.5,8.25,1029.6,0.0,468,776,1085
2024-02-19,4,96.0,4.0,8.4,1029.475,0.0,468,776,1085
2024-02-19,5,95.36666666666667,7.0,8.8,1029.6,0.0,468,776,1085
2024-02-19,6,95.36666666666667,7.5,8.7,1029.525,0.0,468,776,1085
2024-02-19,7,94.8,5.5,8.425,1028.95,0.0,468,776,1085
2024-02-19,8,94.89999999999999,4.0,8.3,1029.25,0.0363999999999578,468,776,1085
2024-02-19,9,95.0,8.0,8.8,1029.775,0.10969999999952051,468,776,1085
2024-02-19,10,94.16666666666667,8.0,9.0,1029.475,0.06730000000061409,468,776,1085
2024-02-19,11,93.63333333333333,7.0,9.225,1029.025,0.10339999999996508,468,776,1085
2024-02-19,12,91.06666666666668,7.0,9.975,1028.725,0.3422999999993408,468,776,1085
2024-02-19,13,88.66666666666667,8.0,10.1,1028.2,0.10300000000006548,468,776,1085
2024-02-19,14,91.86666666666667,8.0,9.7,1028.05,0.10150000000021464,468,776,1085
2024-02-19,15,94.89999999999999,5.0,9.925,1028.0,0.16300000000001091,468,776,1085
2024-02-19,16,92.73333333333333,6.0,10.0,1028.4,0.2931000000003223,468,776,1085
2024-02-19,17,92.36666666666667,3.5,9.825,1028.625,0.04719999999997526,468,776,1085
2024-02-19,18,92.56666666666666,5.5,9.325,1029.175,0.0,468,776,1085
2024-02-19,19,92.36666666666667,1.5,9.075,1029.525,0.0,468,776,1085
2024-02-19,20,91.73333333333333,3.5,8.625,1029.525,0.0,468,776,1085
2024-02-19,21,91.0,2.5,8.45,1029.775,0.0,468,776,1085
2024-02-19,22,90.60000000000001,3.0,8.225,1030.05,0.0,468,776,1085
2024-02-19,23,91.5,2.0,7.95,1030.25,0.0,468,776,1085
2024-02-20,0,91.7,4.0,8.05,1030.625,0.0,466,776,1087
2024-02-20,1,90.73333333333333,4.0,7.95,1030.675,0.0,466,776,1087
2024-02-20,2,90.7,4.0,7.675000000000001,1030.475,0.0,466,776,1087
2024-02-20,3,90.39999999999999,4.0,7.575,1030.175,0.0,466,776,1087
2024-02-20,4,91.96666666666665,3.5,7.049999999999999,1029.9,0.0,466,776,1087
2024-02-20,5,92.7,2.5,6.625,1030.0249999999999,0.0,466,776,1087
2024-02-20,6,93.39999999999999,4.0,6.325,1029.875,0.0,466,776,1087
2024-02-20,7,93.96666666666665,5.5,5.75,1029.75,0.0,466,776,1087
2024-02-20,8,93.83333333333333,2.5,5.85,1029.6,0.020300000000133878,466,776,1087
2024-02-20,9,94.03333333333335,3.5,7.0,1029.6,0.2653999999993175,466,776,1087
2024-02-20,10,91.89999999999999,6.0,8.35,1029.325,0.29370000000062646,466,776,1087
2024-02-20,11,90.63333333333333,6.5,8.825,1029.2,0.23339999999961947,466,776,1087
2024-02-20,12,89.43333333333334,7.0,9.675,1028.775,0.20010000000002037,466,776,1087
2024-02-20,13,86.7,7.0,10.075,1027.825,0.2183999999997468,466,776,1087
2024-02-20,14,84.56666666666666,7.5,10.25,1026.925,0.31590000000051077,466,776,1087
2024-02-20,15,83.43333333333334,7.0,10.1,1026.525,0.20209999999951833,466,776,1087
2024-02-20,16,82.66666666666667,7.0,10.075,1026.025,0.11070000000063374,466,776,1087
2024-02-20,17,82.89999999999999,7.5,9.85,1025.925,0.01239999999961583,466,776,1087
2024-02-20,18,85.36666666666667,7.5,9.575,1025.675,0.0,466,776,1087
2024-02-20,19,87.03333333333335,8.0,9.525,1025.9,0.0,466,776,1087
2024-02-20,20,88.93333333333334,7.5,9.525,1025.625,0.0,466,776,1087
2024-02-20,21,90.8,7.0,9.275,1025.3,0.0,466,776,1087
2024-02-20,22,90.06666666666666,8.0,9.275,1025.1999999999998,0.0,466,776,1087
2024-02-20,23,88.5,3.0,9.125,1024.5,0.0,466,776,1087
2024-02-21,0,90.06666666666666,3.5,8.775,1023.65,0.0,464,776,1089
2024-02-21,1,91.3,7.5,8.55,1022.75,0.0,464,776,1089
2024-02-21,2,92.06666666666666,8.0,8.475,1022.2750000000001,0.0,464,776,1089
2024-02-21,3,91.36666666666667,7.5,8.525,1021.4000000000001,0.0,464,776,1089
2024-02-21,4,90.86666666666667,8.0,8.475,1020.7,0.0,464,776,1089
2024-02-21,5,90.53333333333335,7.5,8.525,1020.025,0.0,464,776,1089
2024-02-21,6,91.33333333333333,7.5,8.375,1019.025,0.0,464,776,1089
2024-02-21,7,90.66666666666667,7.5,8.5,1018.35,0.0,464,776,1089
2024-02-21,8,90.56666666666666,7.5,8.55,1017.35,0.0,464,776,1089
2024-02-21,9,89.10000000000001,7.5,8.625,1016.225,0.059799999999995634,464,776,1089
2024-02-21,10,87.76666666666667,8.0,8.9,1014.925,0.14090000000032887,464,776,1089
2024-02-21,11,86.16666666666667,8.0,9.425,1013.85,0.14249999999992724,464,776,1089
2024-02-21,12,85.06666666666666,7.5,9.475,1012.4,0.10249999999996362,464,776,1089
2024-02-21,13,85.03333333333333,8.0,9.425,1010.475,0.17810000000008586,464,776,1089
2024-02-21,14,89.16666666666667,8.0,9.25,1008.3,0.1286999999992986,464,776,1089
2024-02-21,15,92.10000000000001,8.0,9.15,1006.5,0.03300000000035652,464,776,1089
2024-02-21,16,93.23333333333333,8.0,9.325,1005.15,0.013200000000324508,464,776,1089
2024-02-21,17,93.96666666666665,8.0,9.425,1004.125,0.0,464,776,1089
2024-02-21,18,94.06666666666666,8.0,9.55,1003.075,0.0,464,776,1089
2024-02-21,19,94.76666666666667,8.0,9.649999999999999,1002.375,0.0,464,776,1089
2024-02-21,20,95.7,8.0,9.8,1001.8,0.0,464,776,1089
2024-02-21,21,96.3,8.0,10.225,1001.475,0.0,464,776,1089
2024-02-21,22,97.43333333333334,8.0,10.5,1000.75,0.0,464,776,1089
2024-02-21,23,97.73333333333333,8.0,10.65,1000.55,0.0,464,776,1089
2024-02-22,0,96.5,6.0,10.9,1000.4,0.0,462,776,1091
2024-02-22,1,95.3,4.5,10.8,999.65,0.0,462,776,1091
2024-02-22,2,93.76666666666667,3.5,10.725,998.8,0.0,462,776,1091
2024-02-22,3,93.66666666666667,7.5,10.325,997.825,0.0,462,776,1091
2024-02-22,4,93.93333333333334,8.0,9.875,996.825,0.0,462,776,1091
2024-02-22,5,94.10000000000001,4.0,9.2,996.075,0.0,462,776,1091
2024-02-22,6,95.43333333333334,4.0,8.825,995.0500000000001,0.0,462,776,1091
2024-02-22,7,95.63333333333333,7.0,8.725000000000001,993.65,0.0,462,776,1091
2024-02-22,8,96.10000000000001,7.0,9.15,991.8,0.012099999999463762,462,776,1091
2024-02-22,9,95.26666666666667,7.0,10.075,990.25,0.10249999999996362,462,776,1091
2024-02-22,10,95.76666666666667,8.0,10.675,988.375,0.12590000000000146,462,776,1091
2024-02-22,11,93.73333333333335,8.0,11.975,986.425,0.141399999999976,462,776,1091
2024-02-22,12,93.39999999999999,7.5,12.9,984.275,0.24150000000054206,462,776,1091
2024-02-22,13,92.36666666666667,8.0,13.175,981.775,0.20359999999936917,462,776,1091
2024-02-22,14,89.86666666666667,7.5,13.575,978.725,0.20270000000073196,462,776,1091
2024-02-22,15,85.8,7.5,13.725,976.575,0.14419999999927313,462,776,1091
2024-02-22,16,82.63333333333333,7.5,10.725,976.025,0.03720000000066648,462,776,1091
2024-02-22,17,83.5,6.5,10.0,976.75,0.059699999999338615,462,776,1091
2024-02-22,18,79.2,7.5,8.1,979.15,0.0,462,776,1091
2024-02-22,19,81.26666666666667,7.5,7.800000000000001,981.55,0.0,462,776,1091
2024-02-22,20,80.03333333333335,8.0,6.675,983.45,0.0,462,776,1091
2024-02-22,21,88.13333333333333,8.0,5.425000000000001,986.375,0.0,462,776,1091
2024-02-22,22,83.8,7.5,5.875,987.95,0.0,462,776,1091
2024-02-22,23,82.03333333333333,3.5,6.1,988.9,0.0,462,776,1091
2024-02-23,0,76.33333333333333,3.5,6.425,989.775,0.0,460,776,1092
2024-02-23,1,80.2,3.5,5.15,990.2,0.0,460,776,1092
2024-02-23,2,83.03333333333335,2.0,5.075,990.325,0.0,460,776,1092
2024-02-23,3,83.66666666666667,6.0,5.375,990.15,0.0,460,776,1092
2024-02-23,4,83.96666666666667,4.5,5.425,989.85,0.0,460,776,1092
2024-02-23,5,84.0,7.5,5.2,989.475,0.0,460,776,1092
2024-02-23,6,83.5,8.0,5.125,988.9,0.0,460,776,1092
2024-02-23,7,84.16666666666667,8.0,5.25,988.825,0.0,460,776,1092
2024-02-23,8,86.03333333333335,8.0,5.5,989.075,0.007400000000416185,460,776,1092
2024-02-23,9,85.2,7.5,5.825,989.45,0.11480000000028667,460,776,1092
2024-02-23,10,85.33333333333333,6.5,6.2,990.05,0.22119999999995343,460,776,1092
2024-02-23,11,82.7,7.0,6.825,990.875,0.5677999999993517,460,776,1092
2024-02-23,12,82.33333333333333,7.0,6.575,991.125,0.7876000000001113,460,776,1092
2024-02-23,13,80.13333333333333,7.0,7.65,990.95,0.4479000000005726,460,776,1092
2024-02-23,14,79.03333333333335,7.0,7.550000000000001,990.9,0.15069999999968786,460,776,1092
2024-02-23,15,86.06666666666668,7.5,6.35,990.875,0.15219999999999345,460,776,1092
2024-02-23,16,85.26666666666667,7.5,6.574999999999999,990.9,0.2767999999996391,460,776,1092
2024-02-23,17,90.43333333333334,7.5,5.725,991.2,0.007600000000365981,460,776,1092
2024-02-23,18,90.33333333333333,7.5,5.25,991.7,0.0,460,776,1092
2024-02-23,19,91.36666666666667,7.0,5.25,991.95,0.0,460,776,1092
2024-02-23,20,90.5,6.0,4.95,992.275,0.0,460,776,1092
2024-02-23,21,91.56666666666666,3.0,4.425,992.65,0.0,460,776,1092
2024-02-23,22,90.23333333333333,4.0,4.325,992.75,0.0,460,776,1092
2024-02-23,23,90.23333333333333,1.5,4.25,993.075,0.0,460,776,1092
2024-02-24,0,90.26666666666667,0.0,4.175,993.275,0.0,458,776,1094
2024-02-24,1,90.63333333333333,7.0,4.225,993.575,0.0,458,776,1094
2024-02-24,2,91.73333333333333,3.0,4.125,993.95,0.0,458,776,1094
2024-02-24,3,93.3,7.0,4.0,994.0,0.0,458,776,1094
2024-02-24,4,92.43333333333334,8.0,4.324999999999999,994.25,0.0,458,776,1094
2024-02-24,5,91.16666666666667,7.5,4.425,994.75,0.0,458,776,1094
2024-02-24,6,89.43333333333334,8.0,4.35,995.2,0.0,458,776,1094
2024-02-24,7,87.33333333333333,6.5,4.3,995.875,0.0,458,776,1094
2024-02-24,8,87.83333333333333,6.5,3.9499999999999997,996.825,0.041199999999662396,458,776,1094
2024-02-24,9,88.16666666666667,6.5,4.325,997.375,0.15650000000005093,458,776,1094
2024-02-24,10,85.76666666666667,6.5,4.925,998.0,0.49530000000004293,458,776,1094
2024-02-24,11,84.13333333333334,6.0,5.85,998.525,0.6231999999999971,458,776,1094
2024-02-24,12,82.16666666666667,6.5,6.625,998.85,0.7094000000006417,458,776,1094
2024-02-24,13,78.7,7.0,7.1,999.1,0.6580999999996493,458,776,1094
2024-02-24,14,75.56666666666666,7.0,7.45,999.1,0.9059000000002015,458,776,1094
2024-02-24,15,76.66666666666667,7.0,7.275,999.175,0.19119999999975335,458,776,1094
2024-02-24,16,79.26666666666667,7.0,6.8999999999999995,999.125,0.06790000000000873,458,776,1094
2024-02-24,17,80.7,7.5,5.525,999.425,0.0,458,776,1094
2024-02-24,18,82.0,7.5,6.05,999.55,0.0,458,776,1094
2024-02-24,19,82.16666666666667,8.0,6.075,999.6,0.0,458,776,1094
2024-02-24,20,86.43333333333332,8.0,5.85,999.45,0.0,458,776,1094
2024-02-24,21,88.8,8.0,5.425,999.3499999999999,0.0,458,776,1094
2024-02-24,22,89.66666666666667,8.0,5.325,999.35,0.0,458,776,1094
2024-02-24,23,91.46666666666665,8.0,5.4,999.175,0.0,458,776,1094
2024-02-25,0,91.33333333333333,7.5,5.425,999.275,0.0,456,776,1096
2024-02-25,1,91.96666666666665,4.0,5.175,999.575,0.0,456,776,1096
2024-02-25,2,92.36666666666667,6.0,5.0,999.65,0.0,456,776,1096
2024-02-25,3,92.53333333333335,5.0,5.25,999.65,0.0,456,776,1096
2024-02-25,4,93.0,4.5,5.175,999.8,0.0,456,776,1096
2024-02-25,5,93.36666666666667,7.5,5.0,999.925,0.0,456,776,1096
2024-02-25,6,94.16666666666667,4.5,4.699999999999999,1000.175,0.0,456,776,1096
2024-02-25,7,94.43333333333334,3.0,4.5,1000.5,0.0,456,776,1096
2024-02-25,8,93.8,4.0,5.025,1000.65,0.045600000000376895,456,776,1096
2024-02-25,9,92.06666666666666,5.0,5.675,1000.675,0.1956000000000131,456,776,1096
2024-02-25,10,89.26666666666667,7.0,6.075,1000.6,0.18339999999989232,456,776,1096
2024-02-25,11,87.3,7.5,6.325,1000.4,0.13220000000001164,456,776,1096
2024-02-25,12,85.06666666666666,7.5,6.95,1000.0,0.22769999999945867,456,776,1096
2024-02-25,13,80.3,7.5,7.775,999.25,0.3786000000000058,456,776,1096
2024-02-25,14,75.8,5.5,8.725,998.3,0.9592000000002372,456,776,1096
2024-02-25,15,70.60000000000001,6.0,9.100000000000001,997.475,0.5710999999996602,456,776,1096
2024-02-25,16,71.23333333333333,6.5,9.05,997.1,0.3484000000003107,456,776,1096
2024-02-25,17,73.16666666666667,7.0,8.875,996.675,0.02349999999978536,456,776,1096
2024-02-25,18,74.43333333333332,7.5,8.675,996.475,0.0,456,776,1096
2024-02-25,19,75.56666666666666,8.0,8.425,996.2,0.0,456,776,1096
2024-02-25,20,76.86666666666667,8.0,8.075,995.65,0.0,456,776,1096
2024-02-25,21,79.23333333333333,5.5,7.85,995.525,0.0,456,776,1096
2024-02-25,22,80.66666666666667,8.0,7.525,995.35,0.0,456,776,1096
2024-02-25,23,80.76666666666667,8.0,7.275,995.4,0.0,456,776,1096
2024-02-26,0,84.66666666666667,8.0,6.875,995.45,0.0,454,776,1098
2024-02-26,1,88.10000000000001,8.0,6.5,995.375,0.0,454,776,1098
2024-02-26,2,89.83333333333333,7.5,6.35,995.675,0.0,454,776,1098
2024-02-26,3,90.3,8.0,6.225,996.05,0.0,454,776,1098
2024-02-26,4,90.23333333333333,8.0,6.175,996.45,0.0,454,776,1098
2024-02-26,5,91.73333333333333,8.0,6.05,997.275,0.0,454,776,1098
2024-02-26,6,91.63333333333333,7.5,6.025,998.025,0.0,454,776,1098
2024-02-26,7,90.56666666666666,7.5,6.075,999.2,0.0,454,776,1098
2024-02-26,8,90.2,7.5,5.925,1000.4,0.0,454,776,1098
2024-02-26,9,90.7,7.5,5.75,1001.475,0.00959999999986394,454,776,1098
2024-02-26,10,91.43333333333334,7.5,5.699999999999999,1002.5,0.05580000000009022,454,776,1098
2024-02-26,11,91.26666666666667,8.0,5.8,1003.675,0.09169999999994616,454,776,1098
2024-02-26,12,91.2,8.0,5.925,1004.4250000000001,0.13910000000032596,454,776,1098
2024-02-26,13,91.13333333333333,8.0,5.95,1005.4000000000001,0.17499999999972715,454,776,1098
2024-02-26,14,91.10000000000001,8.0,6.075,1006.35,0.14600000000064028,454,776,1098
2024-02-26,15,91.36666666666667,8.0,6.325,1007.35,0.1350999999999658,454,776,1098
2024-02-26,16,89.93333333333334,7.0,6.475,1008.35,0.10729999999966822,454,776,1098
2024-02-26,17,89.66666666666667,7.0,6.5,1009.525,0.03449999999975262,454,776,1098
2024-02-26,18,86.43333333333334,6.0,6.375,1010.75,0.0003999999998995918,454,776,1098
2024-02-26,19,85.36666666666667,2.5,6.2,1012.1,0.0,454,776,1098
2024-02-26,20,84.8,4.0,6.05,1013.2,0.0,454,776,1098
2024-02-26,21,83.5,3.5,5.9,1014.3,0.0,454,776,1098
2024-02-26,22,83.93333333333334,2.0,5.775,1015.3,0.0,454,776,1098
2024-02-26,23,83.60000000000001,4.0,5.6,1015.875,0.0,454,776,1098
2024-02-27,0,83.33333333333333,2.5,5.525,1016.475,0.0,452,775,1099
2024-02-27,1,84.03333333333333,2.0,5.325,1016.8,0.0,452,775,1099
2024-02-27,2,84.60000000000001,2.0,5.25,1017.1,0.0,452,775,1099
2024-02-27,3,84.06666666666666,2.5,5.3,1017.45,0.0,452,775,1099
2024-02-27,4,84.60000000000001,4.0,5.275,1017.75,0.0,452,775,1099
2024-02-27,5,84.89999999999999,5.5,5.225,1018.475,0.0,452,775,1099
2024-02-27,6,84.43333333333334,5.0,5.225,1018.65,0.0,452,775,1099
2024-02-27,7,85.13333333333334,2.5,5.05,1019.125,0.0,452,775,1099
2024-02-27,8,83.83333333333333,3.0,5.4,1019.85,0.042300000000068394,452,775,1099
2024-02-27,9,79.76666666666667,1.5,6.15,1020.2,0.39210000000002765,452,775,1099
2024-02-27,10,77.3,1.5,6.875,1020.275,1.0185000000005857,452,775,1099
2024-02-27,11,74.16666666666667,2.0,7.35,1020.175,1.4919999999992797,452,775,1099
2024-02-27,12,73.63333333333333,3.0,7.875,1020.125,1.6959000000001652,452,775,1099
2024-02-27,13,70.76666666666667,3.0,8.325,1019.775,1.8333999999999833,452,775,1099
2024-02-27,14,70.8,4.0,8.175,1019.45,1.7350999999998749,452,775,1099
2024-02-27,15,72.46666666666667,5.0,7.824999999999999,1019.4,0.731300000000374,452,775,1099
2024-02-27,16,72.39999999999999,5.0,7.425,1019.55,0.4723999999996522,452,775,1099
2024-02-27,17,75.2,6.5,6.75,1019.675,0.1087999999999738,452,775,1099
2024-02-27,18,77.3,6.5,6.2,1019.95,0.00010000000065701897,452,775,1099
2024-02-27,19,79.13333333333333,8.0,5.825,1020.4,0.0,452,775,1099
2024-02-27,20,82.66666666666667,8.0,5.35,1021.0,0.0,452,775,1099
2024-02-27,21,82.86666666666667,5.5,5.025,1021.15,0.0,452,775,1099
2024-02-27,22,86.46666666666665,8.0,4.35,1021.3,0.0,452,775,1099
2024-02-27,23,88.2,5.5,4.375,1021.2,0.0,452,775,1099
2024-02-28,0,88.3,3.5,4.125,1021.2,0.0,450,775,1101
2024-02-28,1,90.0,4.5,3.575,1021.175,0.0,450,775,1101
2024-02-28,2,89.43333333333334,5.0,4.025,1020.975,0.0,450,775,1101
2024-02-28,3,90.43333333333334,7.5,4.5,1021.075,0.0,450,775,1101
2024-02-28,4,91.23333333333333,7.0,4.925,1020.825,0.0,450,775,1101
2024-02-28,5,92.53333333333335,8.0,5.175,1021.0,0.0,450,775,1101
2024-02-28,6,94.60000000000001,8.0,5.25,1020.925,0.0,450,775,1101
2024-02-28,7,95.63333333333333,8.0,5.625,1021.35,0.0,450,775,1101
2024-02-28,8,95.89999999999999,8.0,5.95,1021.7,0.060799999999744614,450,775,1101
2024-02-28,9,95.5,7.5,6.65,1022.0250000000001,0.24929999999994834,450,775,1101
2024-02-28,10,94.39999999999999,8.0,7.45,1022.2,0.223700000000008,450,775,1101
2024-02-28,11,94.10000000000001,8.0,8.075,1021.9,0.1910000000002583,450,775,1101
2024-02-28,12,91.7,8.0,8.725,1021.675,0.19230000000015934,450,775,1101
2024-02-28,13,87.93333333333334,7.0,9.375,1021.175,0.19919999999956417,450,775,1101
2024-02-28,14,85.56666666666666,7.0,9.524999999999999,1020.45,0.16880000000037398,450,775,1101
2024-02-28,15,84.56666666666666,7.5,9.575,1020.225,0.09769999999934953,450,775,1101
2024-02-28,16,85.66666666666667,7.5,9.4,1019.875,0.03220000000055734,450,775,1101
2024-02-28,17,85.16666666666667,7.5,9.15,1019.375,0.02359999999998763,450,775,1101
2024-02-28,18,85.46666666666665,7.0,8.675,1019.3,0.0,450,775,1101
2024-02-28,19,86.8,6.5,8.275,1018.75,0.0,450,775,1101
2024-02-28,20,86.76666666666667,7.0,8.2,1018.1,0.0,450,775,1101
2024-02-28,21,87.60000000000001,7.5,8.075000000000001,1017.325,0.0,450,775,1101
2024-02-28,22,86.60000000000001,7.0,8.125,1016.65,0.0,450,775,1101
2024-02-28,23,85.8,8.0,8.375,1015.85,0.0,450,775,1101
2024-02-29,0,89.0,6.0,8.325,1015.05,0.0,448,775,1103
2024-02-29,1,89.56666666666666,7.5,8.475,1014.45,0.0,448,775,1103
2024-02-29,2,89.93333333333334,8.0,8.625,1013.625,0.0,448,775,1103
2024-02-29,3,91.10000000000001,8.0,8.675,1012.875,0.0,448,775,1103
2024-02-29,4,91.66666666666667,8.0,8.625,1012.025,0.0,448,775,1103
2024-02-29,5,93.66666666666667,8.0,8.35,1011.5,0.0,448,775,1103
2024-02-29,6,94.8,8.0,8.4,1010.95,0.0,448,775,1103
2024-02-29,7,95.26666666666667,7.5,8.525,1010.5,0.0,448,775,1103
2024-02-29,8,96.23333333333333,8.0,8.55,1010.075,0.0,448,775,1103
2024-02-29,9,96.46666666666665,8.0,8.8,1009.725,0.012200000000120781,448,775,1103
2024-02-29,10,95.66666666666667,8.0,8.85,1009.225,0.08169999999927313,448,775,1103
2024-02-29,11,96.46666666666665,8.0,9.125,1008.575,0.1572000000001026,448,775,1103
2024-02-29,12,95.73333333333335,8.0,9.35,1007.875,0.10960000000022774,448,775,1103
2024-02-29,13,95.2,8.0,9.05,1007.125,0.14160000000038053,448,775,1103
2024-02-29,14,94.33333333333333,8.0,9.25,1006.125,0.11779999999998836,448,775,1103
2024-02-29,15,94.53333333333335,8.0,9.45,1005.05,0.09629999999970096,448,775,1103
2024-02-29,16,93.3,8.0,9.425,1004.375,0.04769999999962238,448,775,1103
2024-02-29,17,93.36666666666667,8.0,9.5,1003.675,0.006900000000314321,448,775,1103
2024-02-29,18,93.60000000000001,8.0,9.5,1003.35,0.0,448,775,1103
2024-02-29,19,93.60000000000001,8.0,9.525,1002.775,0.0,448,775,1103
2024-02-29,20,92.90000000000002,8.0,9.75,1002.175,0.0,448,775,1103
2024-02-29,21,91.96666666666665,7.0,9.85,1001.5,0.0,448,775,1103
2024-02-29,22,91.10000000000001,7.5,10.025,1001.05,0.0,448,775,1103
2024-02-29,23,89.8,7.5,9.299999999999999,1000.65,0.0,448,775,1103
2024-03-01,0,92.3,8.0,7.4,1001.5,0.0,446,775,1104
2024-03-01,1,93.60000000000001,8.0,6.35,1002.45,0.0,446,775,1104
2024-03-01,2,94.73333333333333,7.5,6.15,1002.825,0.0,446,775,1104
2024-03-01,3,93.60000000000001,8.0,5.75,1002.8000000000001,0.0,446,775,1104
2024-03-01,4,93.60000000000001,2.5,4.925,1002.7,0.0,446,775,1104
2024-03-01,5,93.06666666666666,2.5,4.875,1002.8499999999999,0.0,446,775,1104
